!gaf-version: 2.0
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0007413	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0007419	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0007422	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0008046	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	F	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0016319	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0016319	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0016319	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0016319	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0016319	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0016319	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0016319	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0021551	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0030424	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	C	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0030425	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	C	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0032490	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0042802	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	F	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0042803	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	F	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0043005	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	C	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0043025	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	C	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0043025	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	C	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0048666	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0048814	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0048814	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0048814	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0048846	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0050770	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0050976	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0070593	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0070593	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g18070.1.1	Dcitr02g18070.1.1		GO:0070593	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4K827	P	Dcitr02g18070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g06420.1.3	Dcitr11g06420.1.3		GO:0007527	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEJ7	P	Dcitr11g06420.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g06420.1.3	Dcitr11g06420.1.3		GO:0050832	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEJ7	P	Dcitr11g06420.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12800.1.1	Dcitr05g12800.1.1		GO:0005228	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEJ9	F	Dcitr05g12800.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12800.1.1	Dcitr05g12800.1.1		GO:0071805	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEJ9	P	Dcitr05g12800.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12800.1.1	Dcitr05g12800.1.1		GO:0005228	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEQ3	F	Dcitr05g12800.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12800.1.1	Dcitr05g12800.1.1		GO:0071805	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEQ3	P	Dcitr05g12800.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g06420.1.3	Dcitr11g06420.1.3		GO:0007527	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEU5	P	Dcitr11g06420.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g06420.1.3	Dcitr11g06420.1.3		GO:0050832	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEU5	P	Dcitr11g06420.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0005886	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	C	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0006937	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	P	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0008104	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	P	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0032154	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	C	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0042052	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	P	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0045202	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	C	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0045202	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	C	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g10700.1.1	Dcitr07g10700.1.1		GO:0045313	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KEW6	P	Dcitr07g10700.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g04070.1.1	Dcitr02g04070.1.1		GO:0004930	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF15	F	Dcitr02g04070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g04070.1.1	Dcitr02g04070.1.1		GO:0005887	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF15	C	Dcitr02g04070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g04070.1.1	Dcitr02g04070.1.1		GO:0007200	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF15	P	Dcitr02g04070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g04070.1.1	Dcitr02g04070.1.1		GO:0008343	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF15	P	Dcitr02g04070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g04070.1.1	Dcitr02g04070.1.1		GO:0017085	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF15	P	Dcitr02g04070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g04070.1.1	Dcitr02g04070.1.1		GO:0017085	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF15	P	Dcitr02g04070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr02g04070.1.1	Dcitr02g04070.1.1		GO:0030425	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF15	C	Dcitr02g04070.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr12g07090.1.1	Dcitr12g07090.1.1		GO:0040003	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF30	P	Dcitr12g07090.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12650.1.1	Dcitr05g12650.1.1		GO:0005228	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF87	F	Dcitr05g12650.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12650.1.1	Dcitr05g12650.1.1		GO:0071805	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KF87	P	Dcitr05g12650.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12600.1.1	Dcitr05g12600.1.1		GO:0005228	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFK3	F	Dcitr05g12600.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr05g12600.1.1	Dcitr05g12600.1.1		GO:0071805	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFK3	P	Dcitr05g12600.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr09g07580.1.1	Dcitr09g07580.1.1		GO:0004993	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFU6	F	Dcitr09g07580.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr09g07580.1.1	Dcitr09g07580.1.1		GO:0007210	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFU6	P	Dcitr09g07580.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr07g04650.1.1	Dcitr07g04650.1.1		GO:0005739	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFY4	C	Dcitr07g04650.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr01g08940.1.1	Dcitr01g08940.1.1		GO:0005267	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFZ5	F	Dcitr01g08940.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr01g08940.1.1	Dcitr01g08940.1.1		GO:0016021	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFZ5	C	Dcitr01g08940.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr01g08940.1.1	Dcitr01g08940.1.1		GO:0046982	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFZ5	F	Dcitr01g08940.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr01g08940.1.1	Dcitr01g08940.1.1		GO:0071805	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KFZ5	P	Dcitr01g08940.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0000212	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0000915	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0000916	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0005794	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0005886	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0007110	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0007111	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0007112	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0016006	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0031566	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0031965	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0032154	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0032154	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0033206	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0048137	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	P	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0070732	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr11g07670.1.3	Dcitr11g07670.1.3		GO:0070732	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGG5	C	Dcitr11g07670.1.3		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr08g12470.1.1	Dcitr08g12470.1.1		GO:0000132	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGI6	P	Dcitr08g12470.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr08g12470.1.1	Dcitr08g12470.1.1		GO:0000132	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGI6	P	Dcitr08g12470.1.1		protein	taxon:121845	20200430	surya		
ACP_OGSv3	Dcitr08g12470.1.1	Dcitr08g12470.1.1		GO:0000132	GO_REF:0000024	ECO:0000247	UniprotKB:A0A0B4KGI6	P	Dcitr08g12470.1.1		protein	taxon:121845	20200430	surya		
